ACC AP [g]	GYR AP [deg/s]	ACC ML [g] ACC AP [g]	ACC ML [g] GYR ML [deg/s]	ACC ML [g] GYR SI [deg/s]	ACC AP [g]^2	ACC AP [g] ACC SI [g]	ACC AP [g] GYR ML [deg/s]	ACC AP [g] GYR AP [deg/s]	ACC AP [g] GYR SI [deg/s]	ACC SI [g] GYR ML [deg/s]	ACC SI [g] GYR AP [deg/s]	GYR ML [deg/s]^2	GYR ML [deg/s] GYR AP [deg/s]	GYR AP [deg/s]^2	GYR AP [deg/s] GYR SI [deg/s]	label
-0.8040608782606689	16.733664408782083	-1.505457643552287	-15.607224752582898	-30.393273602031943	0.6465138959493182	-0.16041885743375622	6.702471984492302	-13.454884901044618	13.052292644207343	-1.6630777845157154	3.338547363408071	69.48517423115962	-139.48809092711218	280.0155245457402	-271.63700010607073	1
-0.9529374344984344	29.648942707112656	-2.2579946476079553	-189.9471084189453	128.912867431741	0.9080897540684579	-0.1512399417678074	76.39035954000329	-28.253587398907	-51.84443382377527	-12.722611918800489	4.705560098875665	6426.112622135206	-2376.749313630847	879.0598036496488	1613.0467672653194	1
-1.0754664925168398	-96.7556582037232	-4.2056693749321745	-15.730969460290225	-414.72401828592723	1.1566281765264739	-0.3109822053923004	4.326275058686125	104.05746835951639	114.05591887249099	-1.1632040323661617	-27.97789441302033	16.18208536093123	389.2186263227284	9361.657394435708	10261.180222093739	0
-0.7848266585704204	-15.521268823318836	3.9289509568968812	25.550042964240387	134.00865932194392	0.6159528840028113	-0.24722894332996206	4.005553345631301	12.181505547378563	21.00892098075328	-1.6077345310192606	-4.889368688519247	26.048189758333656	79.21656277187876	240.9097858857293	415.4867914707514	1
-0.7669414507843794	-27.607312170735742	9.391949210763814	45.48762611886951	546.4755568301671	0.5881991889312486	-0.2342157050458938	2.84879998699982	21.173192048481322	34.224682447161086	-1.1343669118317763	-8.43097745972378	13.797471194539119	102.54721592196645	762.1636852924538	1231.9734333002104	0
-1.629460080777026	11.17005198383927	10.472201985648596	54.79995476860469	198.40829143965286	2.6551401548458724	-0.8281708382178784	13.89407505596811	-18.20115380787032	50.30478044423982	-4.333732727578433	5.677163511721097	72.70626422810486	-95.24476387818021	124.77006132167162	-344.84245378372714	1
-1.2304589138770794	-25.70337900275063	-14.130005098477682	-38.38427678668393	-1042.4349574938792	1.514029138739562	-0.5007177643475764	4.112872792292561	31.62695181069547	111.69683874045509	-1.3602039861116266	-10.459624718295501	11.172653268524835	85.91487856940965	660.663692159042	2333.2645626571834	0
-1.28880049230235	49.87705357119795	-21.070487169218012	-188.3730963862322	-886.7853400959411	1.6610067089587797	-0.43229976764598504	14.84963182730638	-64.2815711971506	69.9061387369107	-3.864820264691828	16.73016017488986	132.75778130046248	-574.6862191525064	2487.72047294415	-2705.393307623377	0
-1.4735522770497864	-7.949620155864892	-3.244273524520681	38.05327954963361	-71.2085028141695	2.1713563131986104	-0.3139842139327212	-25.468638252447015	11.71418088235559	47.659061719160036	3.6828365354055825	-1.6939034159686086	298.7310422021354	-137.39994376001616	63.19646062253335	257.11435118595574	0
-2.356299723705084	31.94265785827799	-72.61259681354679	-328.5921707534279	-3954.1699584469457	5.552148387932654	-1.7344225213565432	25.125013719321675	-75.26647588586646	302.3461399786644	-7.8487436933236765	23.512316631039113	113.69766625260438	-340.60171074453757	1020.3333910510086	-4098.688807264093	1
-2.018775405273296	-14.236969872484888	-9.003026833030022	-210.28170481877967	-839.1616802330285	4.075454136936361	-0.5099197966420759	95.18948012924005	28.741244624189385	379.868349244179	-11.910083813740378	-3.5960972989930275	2223.3196161266183	671.3028884924547	202.69131115004237	2678.9380480726636	1
-1.11963185153976	-97.98391685511407	-10.072574519826391	-77.26176596211802	-842.1302248644889	1.2535754829823513	-0.306324700712684	9.61556108534016	109.70591424960928	104.80675037852518	-2.349666144270646	-26.807824343351534	73.75624064211992	841.5001204239878	9600.847962269909	9172.10054431845	1
-2.37833883528057	7.862022705781691	9.172953294669457	62.38742772367524	-1101.070697362849	5.656495615403737	-0.7964515294859383	38.47116626881321	-18.698553925018224	-678.9745212702429	-5.416855470101364	2.6328124134315436	261.6515126525087	-127.17329349231736	61.81140102622687	2244.471235001371	0
-1.464446988127623	-43.364891264661495	-11.9375281585552	-52.11359952649708	4546.4599044999795	2.1446049810360663	-0.4819421918682733	9.362330596401385	63.50558440301539	-816.7822038001794	-2.1039315717924283	-14.271169196053528	40.871505462030555	277.2353329196631	1880.5137943959148	-24186.380075110395	1
-1.1862133466680802	33.500020048140705	4.667050140946314	15.967328214926047	392.3595826494188	1.407102103813487	-0.36664476719298256	4.814103222586599	-39.73817089475277	118.29527807160744	-1.2543977800222323	10.354467083017614	16.470439334081636	-135.95577467026786	1122.2513432258293	-3340.7937940763236	0
-2.6224592099008004	15.412808152969433	-4.166752717284231	-57.23543948770939	-18.50514263876694	6.87729230759353	-0.5510226116804398	94.4680124831387	-40.41946069118883	30.543035249632176	-7.568968807861239	3.2384891897327353	1297.6335719598292	-555.2106768707433	237.55465516024103	-179.5085852754868	1
-0.341264245845699	5.64822713774097	-0.32663120450604316	-11.642738145182227	-8.675450062717113	0.11646128549263367	-0.026124064659829634	4.151251418530518	-1.927537974526383	3.0932564084289482	-0.93118979425794	0.43237653154695177	147.9709610533334	-68.70690733986623	31.90246979951355	-51.19614786126517	1
-1.1993636584475504	-136.37508418765262	49.94138608211226	148.25462126724094	-8827.995904301712	1.4384731852046924	-0.4144837185511481	4.270211822414513	163.56331989239573	-254.27478858027257	-1.230424934826702	-47.129368656200654	12.676433037362395	485.54956011813795	18598.163587189338	-28912.6200007741	0
-1.156401349228903	181.1703417256521	270.5495351250042	1152.2989999124575	-26586.67141161003	1.337264080498427	-0.3202202986688996	5.695548735152038	-209.5056276118055	-131.41179740831373	-1.3638520196952262	50.168067493192886	24.257942666343936	-892.3065606509846	32822.69272098956	20587.938832068692	0
-1.6059281164919896	30.56816548197681	-3.8256011304342095	-60.19506399082221	-84.22605669230876	2.5790051153395095	-0.2910371034832669	40.58012653632275	-49.09027641708647	56.78047021846346	-4.579410260130902	5.539768716488554	638.520125419442	-772.4256213606556	934.4127409335185	-1080.7923417978868	1
-0.7314628255810366	7.595293900019869	-8.778117414203427	619.1340013480203	361.6894527469069	0.5350378652069939	-0.040442026945666364	-37.73703616931732	-5.555675137226944	-22.045450468966166	2.85243780460039	0.41993806085888175	2661.650682038023	391.8502357163068	57.68848942767903	228.91344524189836	1
-1.632102037049244	46.01983449672595	-17.444045438767617	-179.27931574447837	-1014.416755993764	2.663757059340292	-0.489736606032345	27.376478958643997	-75.10906562677549	154.90442308102408	-5.033215714364984	13.808939052207547	281.3588414698344	-771.9254079589659	2117.8251671060475	-4367.788135285843	1
-0.5870018441500148	35.67724235353537	18.872562181162976	328.24817459733737	2251.950657772134	0.3445711650355182	-0.042170223045401495	5.993084291155687	-20.942607055712276	41.11562883207993	-0.7334615514385133	2.5630537326028153	104.23698488291888	-364.25221288756967	1272.865621952898	-2498.956807340526	0
-0.9442089784371632	37.53471300544599	15.335510197678927	93.51758297649896	404.3807177238237	0.8915305949613513	-0.29480909542854616	5.436649013673149	-35.44061302280426	23.50869173676297	-1.7977774256339016	11.71941280056577	33.15326772285875	-216.1206524188363	1408.854680401196	-934.5304033577568	1
-1799.9979928307896	4.784516189802012	4979.006023103802	38.74292666575868	-104.75038797359466	3239992.774194871	-793.3010600999402	25211.217232062976	-8612.119538310038	-68164.3080072009	-6.172879617478592	2.1086477765823086	196.17496661862623	-67.0131175100483	22.891595170477565	181.1853327204027	1
-3.187744902046245	466.1729732275256	-43.04235943587969	-177.91749543741676	-1862.4573606950373	10.161717560521826	-2.8512532399936195	42.00390874026697	-1486.0405188777854	439.7009345199036	-11.78578130860118	416.96473248509596	173.62501358186483	-6142.614175951974	217317.24096779127	-64301.47275727378	1
-0.682170260821967	27.17737161374081	-1.6346191329226143	-21.661933097164052	-80.78355667627713	0.46535626474991043	-0.07479411632912858	6.166889931928841	-18.53959468220109	22.998099943239033	-0.9911698152500403	2.9797656255915026	81.72347578250289	-245.6862589980409	738.6095278313647	-916.2344717493902	0
-0.6809593399716631	-18.59158625401024	-2.2722857750330694	-74.43521778175453	301.04375712373604	0.4637056226946431	-0.08508904932212838	15.190003559916459	12.660114304557059	-61.4340345696022	-2.7873351084297058	-2.32310551729845	497.5919998757873	414.71824352194255	345.64707944030255	-1677.2751111397267	0
-2.4067637425365502	44.58462562360415	-13.390468558319194	-48.40858712839168	1885.8749410400355	5.792511712388542	-0.7781950380473072	20.94081373628851	-107.30466042545649	-815.8006298657602	-2.8132938095576057	14.415845569004233	75.70423707561342	-387.92272136444313	1987.7888419969395	15112.478646421612	1
-1.2530036102510282	-22.85228087169089	-9.059090825744557	-143.324614796636	-192.836506387133	1.5700180473021106	-0.24136959783904602	24.839383574106876	28.6339904346992	33.42021854401755	-3.8187280930652285	-4.402098923402067	392.98591337968566	453.02069800216657	522.2267410386494	609.5179732228986	0
-1.2293534467539444	6.7150905156892255	2.663372229056585	27.65888498607841	56.4153287571804	1.5113098970458032	-0.23973328635204122	15.694819584237612	-8.255219670727271	32.01244038127576	-2.489608970990301	1.3094938007684371	162.9893129551199	-85.7297259903984	45.092440633899386	-174.86137559217113	0
-0.5015724956942227	5.875278107617628	0.7441956850559133	37.24202430707663	42.9885315095632	0.25157496843693106	-0.030357289894677404	12.589647155608398	-2.9468779033354036	14.532250958772803	-1.519179633606187	0.35559669291263013	630.0277666235853	-147.47155984619624	34.51889284185098	-170.22667041243542	0
-2.2939559846597444	6.350868031701419	8.192910285842345	26.347469818378286	148.81607434057702	5.262234059556257	-0.6513202753584828	16.9227476225374	-14.56861172910572	95.58325279817542	-2.0945720993380936	1.8031946309495999	54.42163610644191	-46.85100220022978	40.33352475608705	-264.62435575110106	0
-0.9795848534433867	399.36074114322287	-2.633900218262694	-26.09284684468572	104.77222922605293	0.9595864850957015	-0.32215178799929356	9.506185168376497	-391.20773308382627	-38.17077597760465	-3.191410671795186	131.3360209314911	94.17343601546112	-3875.5163893588688	159489.00156646426	15561.601765118668	1
-1.2024274186313564	23.36913872485801	-2.5570896343816694	-19.855359703986654	-48.83642202256362	1.445831697076467	-0.3200383164593431	11.226633603643892	-28.099693152569085	27.61312938844232	-2.4850422945362047	6.219934524714407	87.1728724202955	-218.18926783566698	546.1166447416583	-536.660293425826	1
-1.1663149686339491	10.92227906517148	2.9017674374400664	23.00932215765102	54.31903015913276	1.3602906060596098	-0.16821614116602074	10.786310570244785	-12.738817565306714	25.463676207257407	-1.3338558198242294	1.5753065736895306	85.52914737446626	-101.01138826144808	119.29617997748319	-238.46163775689462	0
-1.260438805977919	-12.106320463847414	-3.296527762385171	-21.517577229741732	136.51081500611318	1.5887059836150421	-0.39777370702689546	10.370033611685761	15.25927611023788	-65.78908605079057	-2.596406606543793	-3.820555148350861	67.6887971824683	99.60257453874055	146.56299517337067	-631.8940316476238	0
-1.7864511471965276	-39.51105283830682	-78.82882894552782	-240.2799316055185	-841.905379213945	3.1914077013197897	-0.7033448104464584	9.72780180114484	70.58456566993583	34.084780237730214	-2.1438811816670937	-15.555921589408984	29.651532094512092	215.15040675407118	1561.123296391473	753.8552369979144	1
-1.8257650116131772	-47.50190407702624	-18.75458924539319	-77.93866330984739	2464.5811454535146	3.333417877630865	-1.1350902078505674	13.85272320477586	86.72731444883983	-438.05165464472765	-4.717107497179703	-29.532248580253313	57.56792194458433	360.4137031289954	2256.430890943002	-11397.024013145623	1
-1.6747777637804404	40.97267681881912	820.1029456124986	1591.3996916261171	27179.946435423102	2.8048805580534126	-0.5802332521608022	5.442836267098837	-68.62012805872057	92.95967504264205	-1.1259354980980902	14.195142803098266	10.561756915241261	-133.1565155523669	1678.7602456993975	-2274.2162005465602	1
-3.06152740608688	14.864427125714204	169.68981018426254	505.71671392830206	1770.8814509355777	9.37295005822106	-0.7725423280643371	27.933660236348395	-45.50785102115527	97.81602902746717	-2.3023631595496368	3.7508725593018775	83.24906986091918	-135.62441287055992	220.95119377566826	-474.91955561617795	1
-0.9566144121567304	10.328451413099266	5.328081984937199	45.543184851107014	272.5406438768024	0.9151111335459668	-0.1928522390224615	7.82215356899792	-9.880345477031305	46.80952325068022	-1.6484553345050228	2.0822025628488605	66.86191896704038	-84.45485668677067	106.67690859275223	-505.3968249077352	1
-1.1342055451794697	26.601092057828545	4.825214916707212	164.84643029440753	280.1124064171867	1.286422218715858	-0.37353994959267256	43.94873891988932	-30.171106119818685	74.67912405421684	-12.761447588478761	8.760819966559955	1501.4445681579277	-1030.7518375326401	707.6180986690689	-1751.48698770458	1
-1.3651069186715714	51.32507059953125	20.153731301542855	347.66710386623384	621.5700145805296	1.8635168994049922	-0.6268440216005046	32.14707558259047	-70.06420897672697	57.47353723255956	-10.813533350473252	23.567980810505574	554.5613612856167	-1208.6605827553362	2634.2628720468674	-2160.880818724795	0
-1.285919323816246	-36.544750558253305	10.527311319258313	34.69704927764966	1705.962526951432	1.6535885073640315	-0.4338700753836653	5.450075540181442	46.993600926902474	267.96585975376445	-1.4299958393122942	-12.330224288512467	17.962947408865215	154.88658382431262	1335.5187933649552	7615.365382150959	1
-1.2985708945699783	229.22096716712036	23.835418872746803	309.8860540983892	-8162.232440230359	1.6862863682242737	-0.6051983667811923	21.923534531478694	-297.6596763884031	-577.4541396449247	-7.868228992738523	106.82832607878915	285.0295035350805	-3869.895598338854	52542.25178903007	101930.97422524593	0
-0.8194706581106652	25.457810606652814	9.73247016123113	5554.2493345783505	375.4696669735093	0.6715321595043268	-0.20546933217057478	383.2384778257623	-20.861928811890454	25.907087523934013	-117.25984077821317	6.383144157880924	218711.38828945535	-11905.749753339695	648.1001208842044	-804.833853447408	1
-3.0016187073633103	10.4831942199333	217.55564824491248	1614.086027869736	-6944.582984301373	9.00971486439339	-0.5579184554601568	66.84475900775753	-31.466551883474715	-287.5986582993101	-4.139301327792401	1.9485378049937994	495.93376417090656	-233.45623131410645	109.89736105284294	1004.4422314359515	1
-0.6569316453593874	24.11459540727509	330.6289057942961	2656.3887385833195	7198.41158203494	0.431559186674592	-0.06360640289419178	3.4672980596191416	-15.841640838077153	9.395853155152517	-0.51103617798937	2.334858857752921	27.857490248038015	-127.27730572090756	581.5137116565728	-344.902242026594	1
-1.1493620840393697	-49.5056511792254	-2.3280199508740154	-19.24935153436302	-205.63974082297213	1.321033200227323	-0.16505007833200436	10.923030298856938	56.89991841108059	116.69011891899775	-1.364724979008068	-7.109084002746826	90.31763235716967	470.47987340497576	2450.8094986791416	5026.110051380778	0
-1.2059215979975215	-31.338231159812334	-4.724803013774999	-34.828481789437255	-966.6442889410513	1.4542469005168959	-0.4902732229944692	10.719856794946217	37.791449798656615	297.5234008690941	-3.614007180644069	-12.74070853294268	79.02050859679277	278.57644377375186	982.0847322258327	7731.727441793727	0
-1.3654986208367978	14.4751318020378	-40.781433346132566	-153.79190265988365	3173.1573701286425	1.864586483507197	-0.676596690031173	7.031589609384531	-19.76577251211349	-145.08137299063822	-2.5515310217300513	7.172344311136647	26.51700678522786	-74.53920847705164	209.52944068636612	1537.9524841798375	0
-1.649506045268755	23.66138248701253	-6.205830729629705	-32.32319419655997	-116.86491060658149	2.7208701933781683	-0.2128344246752054	14.171707137336295	-39.02959345174342	51.23798340213912	-1.1085523824624637	3.053008955673625	73.8136217138215	-203.28642264284957	559.8610211967033	-734.9845892463416	1
-1.408141966065135	-27.927558049017684	-8.015445641023328	-54.02408381933102	-1084.668866759862	1.982863796593784	-0.7725004528131706	13.364497090622557	39.32596649854195	268.3257704578422	-5.206651143594031	-15.32093479119728	90.07667737546039	265.0569170502407	779.9484985812524	5321.681841106463	0
